MAKE,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,MODEL,YEAR_MODEL_ID
FORD,2019,VAN,TRUCK,FWD,1,VAN,uni-body,2,"1,3",,5110.0,5302.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Standard,Standard,,Optional,Optional,,Standard,Standard,,Standard,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,TRANSIT,2019_TRANSIT
FORD,2018,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4641.0,4690.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,8071.0,1FADP5AU0DL508183,4.0,4.0,,,,,4.0,3637.0,"TORSO/PELVIS AIR BAG,FRONTAL AIR BAG",184.474,18.137,1461.46,1405.899,0.49,1726.361,82.707,308.06,9.957,2291.072,1200.231,0.53,808.86,313.89,8069.0,1FADP5AU0DL501685,5.0,5.0,5.0,5.0,5.0,,,"DURING THE SIDE BARRIER TEST, THE SIDE CURTAIN AIR BAG DEPLOYED ON TOP OF THE REAR PASSENGER DUMMYS HEAD",,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",104.59,24.955,922.457,1585.371,259.231,3619.496,8070.0,1FADP5AU4DL506260,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",246.822,4068.545,0.143,1.29,No Tip,,,4.0,,,CMAX,2018_CMAX
FORD,2018,SUV,PC,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,3979.0,4255.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3, 4, 6",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,Standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,10342.0,MAJ6P1SL6JC168606,4.0,4.0,,,,,4.0,3322.0,"FRONTAL AIR BAG,KNEE AIR BAG",250.069,27.118,2200.346,1963.333,0.36,1794.839,268.696,325.174,13.251,1463.913,1050.119,0.38,889.683,335.61,10351.0,MAJ3P1RE7JC175171,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",70.815,21.602,421.959,1499.905,194.621,3048.976,10352.0,MAJ3P1RE7JC184114,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",214.944,2442.083,0.191,1.19,No Tip,,,4.0,,,ECOSPORT,2018_ECOSPORT
FORD,2018,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,5320.0,5720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9250.0,2FMTK4J92FBB10997,5.0,5.0,,,,,5.0,4140.0,"FRONTAL AIR BAG,KNEE AIR BAG",95.795,18.929,1882.755,2285.048,0.27,888.733,100.76,208.71,14.986,540.409,111.086,0.32,802.226,369.002,9249.0,2FMTK3J99FBB08139,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",71.186,14.407,524.886,1249.248,113.528,2878.134,9251.0,2FMTK3J80FBB05248,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",297.164,2600.511,0.155,1.2599,No Tip,,,4.0,,,EDGE,2018_EDGE
FORD,2018,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4840.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,Optional,Optional,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,,,ESCAPE,2018_ESCAPE
FORD,2018,SUV,MPV,4x2,1,SUV,body-on-frame,7 or 8," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7260.0,7500.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9",,,Optional,Standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,Optional,,Optional,Optional,,,,,,,5.0,10320.0,1FMJK1JT5JEA10374,5.0,5.0,,,,,5.0,5755.0,FRONTAL AIR BAG,164.534,19.677,104.304,173.932,0.32,1604.781,653.646,326.24,9.478,1207.647,791.035,0.35,689.38,329.863,10344.0,1FMJU1HTXJEA12511,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",23.287,13.577,479.579,801.781,60.768,1929.778,10345.0,1FMJU1HT2JEA27021,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",133.995,2533.098,0.208,1.1645,No Tip,,,3.0,,,EXPEDITION,2018_EXPEDITION
FORD,2018,SUV,MPV,AWD,1,SUV,uni-body,6 or 7,"6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,5980.0,6300.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,3,,"1, 3, 4, 6, 7, 9",,,Optional,Standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,9486.0,1FM5K7B88GGA49925,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.1,23.971,708.09,952.288,143.647,3170.931,9485.0,1FM5K7B88GGA75084,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",406.578,4041.518,0.174,1.22,No Tip,,,4.0,,,EXPLORER,2018_EXPLORER
FORD,2018,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,2 or 3,"2 = 1,3; 3 = 1,2,3",,6070.0,7850.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,10310.0,1FTFX1EG8JKC20767,4.0,4.0,,,,,4.0,5276.0,FRONTAL AIR BAG,298.329,24.28,2467.072,766.009,0.33,1408.371,408.551,490.867,15.128,939.117,486.621,0.41,733.549,488.929,10164.0,1FTEX1CB4JFA28239,5.0,,5.0,5.0,,,,"These ratings do not apply to vehicles produced after January 31, 2018",,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",30.323,19.352,358.635,539.397,,,10163.0,1FTEX1CB3JFA48191,5.0,,"These ratings do not apply to vehicles produced after January 31, 2018","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",448.266,2161.001,0.191,1.19,No Tip,,,4.0,,,F-150,2018_F-150
FORD,2018,PU/CC,TRUCK,4x2,1,TRUCK,body-on-frame,"5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,9900.0,10000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,No,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6",,,Optional,Standard,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,Optional,No,,,,,,,,,,,,,,,,,6697.0,,,,,,,,,,,,,,,,9998.0,1FT7W2A63HEB24676,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",10.791,18.554,541.58,510.513,37.258,449.052,9979.0,1FT7W2A61HEB24675,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",275.416,2539.559,0.191,1.19,No Tip,,,4.0,,,F-250,2018_F-250
FORD,2018,PU/CC,TRUCK,4x2,1,TRUCK,body-on-frame,"5,6","5 = 1,3,4,5,6; 6 = 1,2,3,4,5,6",,13000.0,14000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3, 4, 6",,,Optional,Standard,,,,,Optional,Standard,Optional,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,F-350,2018_F-350
FORD,2018,4 DR,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3620.0,3620.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,6996.0,3FADP4AJ8BM111431,5.0,4.0,,,,,4.0,2990.0,FRONTAL AIR BAG,147.693,20.654,1847.091,1551.843,0.25,1096.07,198.168,291.455,10.649,2418.81,1815.207,0.52,692.34,524.549,10355.0,3FADP4AJ7JM106106,4.0,4.0,4.0,4.0,4.0,,"Due to the intrusion of the left rear door during the side impact test, the interior door panel struck the torso of the rear passenger dummy, causing a high lower spine acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury.",,,4.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",97.571,33.98,1094.741,1847.445,338.636,4265.36,10354.0,3FADP4AJ0JM109073,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",281.86,3199.914,0.143,1.29,No Tip,,,4.0,,,FIESTA,2018_FIESTA
FORD,2018,SUV,MPV,AWD,1,SUV,uni-body,6 or 7,"6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6000.0,6250.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,,No,,,No,,Optional,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,1.27,No Tip,,,4.0,,,FLEX,2018_FLEX
FORD,2018,4 DR,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3990.0,3990.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,Optional,Optional,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,Optional,Optional,,,No,,,No,,,,,,,5.0,9086.0,1FADP3F27FL200555,5.0,4.0,,,,,5.0,2996.0,"FRONTAL AIR BAG,KNEE AIR BAG",201.312,17.359,745.233,1111.461,0.31,1064.823,238.292,207.157,15.838,1798.465,1008.79,0.4,768.727,182.62,9084.0,1FADP3F24FL200562,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",125.256,25.924,969.349,1302.316,346.514,2784.927,9085.0,1FADP3F26FL200577,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",172.972,2799.817,0.116,1.38,No Tip,,,4.0,,,FOCUS,2018_FOCUS
FORD,2018,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4430.0,5060.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,Standard,,,Standard,"1,3,4,6",Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,Optional,,Optional,No,,,,,,,5.0,9763.0,3FA6P0T93HR104516,5.0,3.0,,,,,4.0,3731.0,"FRONTAL AIR BAG,KNEE AIR BAG",234.438,17.47,1032.258,1573.966,0.32,1042.129,114.395,399.501,11.281,66.101,74.063,0.65,1024.483,73.601,9777.0,3FA6P0H7XHR107260,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",120.836,21.509,1194.63,1501.614,326.901,3583.426,9776.0,3FA6P0H72HR107415,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",257.817,3207.632,0.109,1.41,No Tip,,,4.0,,,FUSION,2018_FUSION
FORD,2018,2 DR,PC,RWD,1,PASSENGER CAR,body-on-frame,2,"1, 3",,3770.0,3770.0,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,,Standard,Head/Torso ,"1, 3",Seat,Yes,No, , ,,,Standard,"1, 3",,"1, 3",,, ,Standard,,,,,Optional,Standard,,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,GT,2018_GT
FORD,2018,2 DR,PC,RWD,1,PASSENGER CAR,uni-body,4,"1, 3, 4, 6",,4520.0,4720.0,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,Optional,,Optional,Optional,,,,,,,5.0,10195.0,1FA6P8TH35J103140,5.0,5.0,,,,,5.0,3513.0,"FRONTAL AIR BAG,KNEE AIR BAG",161.435,17.162,1466.263,2234.123,0.23,923.882,136.791,125.084,15.8,210.208,57.201,0.23,762.934,531.165,10186.0,1FA6P8TH0J5100910,5.0,5.0,5.0,5.0,5.0,,,,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated.  ",5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",117.218,17.091,632.133,1153.249,422.453,3296.632,10184.0,1FA6P8TH9J5106320,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",513.495,2897.557,0.093,1.571,No Tip,,,5.0,,,MUSTANG,2018_MUSTANG
FORD,2018,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,5260.0,5600.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 6",,,Optional,Optional,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,Optional,No,,,,,,,5.0,7872.0,1FAHP2H87DG104671,5.0,5.0,,,,,5.0,4145.0,FRONTAL AIR BAG,182.277,19.845,303.662,307.674,0.31,1393.374,58.908,218.303,13.343,1404.415,1017.897,0.32,646.111,107.91,6965.0,1FAHP2EW8BG101634,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",103.182,30.422,770.845,1498.196,283.494,4046.109,6967.0,1FAHP2EW4BG101632,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",376.059,3306.592,0.113,1.39,No Tip,,,4.0,,,TAURUS,2018_TAURUS
FORD,2018,VAN,TRUCK,RWD,1,VAN,uni-body,2,"1,3",,8600.0,10360.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,Optional,Optional,,,No,,,No,,,,,,,,8993.0,1FMZK1YG3FKA06635,4.0,3.0,,,"These ratings do not apply to vehicles produced on or after April 24, 2018",,4.0,,FRONTAL AIR BAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,TRANSIT,2018_TRANSIT
FORD,2017,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4960.0,4960.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,Standard,Standard,,,,,Standard,Standard,Standard,(c) Passive Immobilizer Only,,No,,,No,,,No,,,No,,,,,,,4.0,8151.0,1FADP5CU8DL520580,4.0,4.0,,,,,4.0,3925.0,"FRONTAL AIR BAG,KNEE AIR BAG",230.183,18.638,1414.992,2438.747,0.4,1401.486,42.783,326.386,10.075,2314.982,2305.656,0.47,857.391,217.433,8150.0,1FADP5CU1DL520579,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",100.448,31.12,961.594,1335.95,170.385,3325.777,8152.0,1FADP5CU1DL519349,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",270.431,4197.894,0.147,1.28,No Tip,,,4.0,Optional,Optional,CMAX,2017_CMAX
FORD,2017,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,5320.0,5720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,Standard,,,,,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,Optional,No,,Optional,No,,,,,,,5.0,9250.0,2FMTK4J92FBB10997,5.0,5.0,,,,,5.0,4140.0,"FRONTAL AIR BAG,KNEE AIR BAG",95.795,18.929,1882.755,2285.048,0.27,888.733,100.76,208.71,14.986,540.409,111.086,0.32,802.226,369.002,9249.0,2FMTK3J99FBB08139,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",71.186,14.407,524.886,1249.248,113.528,2878.134,9251.0,2FMTK3J80FBB05248,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",297.164,2600.511,0.155,1.2599,No Tip,,,4.0,Standard,Standard,EDGE,2017_EDGE
FORD,2017,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,4620.0,4916.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional,standard,,,,,Standard,Standard,Standard,(c) Passive Immobilizer Only,Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9762.0,1FMCU9GD9HUA11237,5.0,4.0,,,,,5.0,3652.0,"FRONTAL AIR BAG,KNEE AIR BAG",198.073,17.836,883.493,1831.677,0.28,1083.79,112.363,289.588,12.708,1878.644,1073.412,0.4,968.226,376.852,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,ESCAPE,2017_ESCAPE
FORD,2017,SUV,MPV,4x2,1,SUV,body-on-frame,7 or 8," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7260.0,7500.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"4, (5), 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9",,,Optional,Optional - fleet only,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,5.0,9051.0,1FMJK1JT2FEF06501,5.0,5.0,,,,,5.0,6125.0,FRONTAL AIR BAG,141.972,22.197,3352.022,1447.322,0.22,1079.368,97.531,273.145,10.223,1246.026,2040.573,0.25,823.854,396.358,9050.0,1FMJU1HT5FEF01552,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",15.72,16.134,283.469,566.642,65.236,973.975,9049.0,1FMJU1HT5FEF02927,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",251.056,3798.277,0.212,1.16,No Tip,,,3.0,Standard,Standard,EXPEDITION,2017_EXPEDITION
